Country Name,Series Name,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2018 [YR2018]
Tunisia,TIMSS: Distribution of 8th Grade Mathematics Scores: 95th Percentile Score,..,..,..,554,..,..,..,..,..,..
Tunisia,TIMSS: Distribution of 8th Grade Science Scores: 10th Percentile Score,..,..,..,352.3614563,..,..,..,..,..,..
Tunisia,TIMSS: Distribution of 8th Grade Science Scores: 25th Percentile Score,..,..,..,393.1618591,..,..,..,..,..,..
Tunisia,TIMSS: Distribution of 8th Grade Science Scores: 50th Percentile Score,..,..,..,437.9498718,..,..,..,..,..,..
Tunisia,TIMSS: Distribution of 8th Grade Science Scores: 5th Percentile Score,..,..,..,329,..,..,..,..,..,..
Tunisia,TIMSS: Distribution of 8th Grade Science Scores: 75th Percentile Score,..,..,..,484.4207092,..,..,..,..,..,..
Tunisia,TIMSS: Distribution of 8th Grade Science Scores: 90th Percentile Score,..,..,..,526.1631104,..,..,..,..,..,..
Tunisia,TIMSS: Distribution of 8th Grade Science Scores: 95th Percentile Score,..,..,..,550,..,..,..,..,..,..
Tunisia,TIMSS: Eighth grade students reaching the advanced international benchmark of mathematics achievement (%),..,..,..,0,..,..,..,..,..,..
Tunisia,TIMSS: Eighth grade students reaching the advanced international benchmark of science achievement (%),..,..,..,0,..,..,..,..,..,..
Tunisia,TIMSS: Eighth grade students reaching the high international benchmark of mathematics achievement (%),..,..,..,5.48105436,..,..,..,..,..,..
Tunisia,TIMSS: Eighth grade students reaching the high international benchmark of science achievement (%),..,..,..,4.904354945,..,..,..,..,..,..
Tunisia,TIMSS: Eighth grade students reaching the intermediate international benchmark of mathematics achievement (%),..,..,..,25.04521175,..,..,..,..,..,..
Tunisia,TIMSS: Eighth grade students reaching the intermediate international benchmark of science achievement (%),..,..,..,29.70336449,..,..,..,..,..,..
Tunisia,TIMSS: Eighth grade students reaching the low international benchmark of mathematics achievement (%),..,..,..,61.46887428,..,..,..,..,..,..
Tunisia,TIMSS: Eighth grade students reaching the low international benchmark of science achievement (%),..,..,..,71.64895471,..,..,..,..,..,..
Tunisia,TIMSS: Eighth grade students who did not reach the low international benchmark of mathematics achievement (%),..,..,..,38.53112572,..,..,..,..,..,..
Tunisia,TIMSS: Eighth grade students who did not reach the low international benchmark of science achievement (%),..,..,..,28.35104529,..,..,..,..,..,..
Tunisia,TIMSS: Female 4th grade students reaching the advanced international benchmark of mathematics achievement (%),..,..,..,0,..,..,..,..,..,..
Tunisia,TIMSS: Female 4th grade students reaching the advanced international benchmark of science achievement (%),..,..,..,0,..,..,..,..,..,..
Tunisia,TIMSS: Female 4th grade students reaching the high international benchmark of mathematics achievement (%),..,..,..,1.288854486,..,..,..,..,..,..
Tunisia,TIMSS: Female 4th grade students reaching the high international benchmark of science achievement (%),..,..,..,2.498825199,..,..,..,..,..,..
Tunisia,TIMSS: Female 4th grade students reaching the intermediate international benchmark of mathematics achievement (%),..,..,..,10.75148969,..,..,..,..,..,..
Tunisia,TIMSS: Female 4th grade students reaching the intermediate international benchmark of science achievement (%),..,..,..,15.57029816,..,..,..,..,..,..
Tunisia,TIMSS: Female 4th grade students reaching the low international benchmark of mathematics achievement (%),..,..,..,36.54967934,..,..,..,..,..,..
Tunisia,TIMSS: Female 4th grade students reaching the low international benchmark of science achievement (%),..,..,..,39.39886874,..,..,..,..,..,..
Tunisia,TIMSS: Female 4th grade students who did not reach the low international benchmark of mathematics achievement (%),..,..,..,63.45032066,..,..,..,..,..,..
Tunisia,TIMSS: Female 4th grade students who did not reach the low international benchmark of science achievement (%),..,..,..,60.60113126,..,..,..,..,..,..
Tunisia,TIMSS: Female 8th grade students reaching the advanced international benchmark of mathematics achievement (%),..,..,..,0,..,..,..,..,..,..
Tunisia,TIMSS: Female 8th grade students reaching the advanced international benchmark of science achievement (%),..,..,..,0,..,..,..,..,..,..
Tunisia,TIMSS: Female 8th grade students reaching the high international benchmark of mathematics achievement (%),..,..,..,4.344407968,..,..,..,..,..,..
Tunisia,TIMSS: Female 8th grade students reaching the high international benchmark of science achievement (%),..,..,..,3.495534572,..,..,..,..,..,..
Tunisia,TIMSS: Female 8th grade students reaching the intermediate international benchmark of mathematics achievement (%),..,..,..,21.94360579,..,..,..,..,..,..
Tunisia,TIMSS: Female 8th grade students reaching the intermediate international benchmark of science achievement (%),..,..,..,26.00784745,..,..,..,..,..,..
Tunisia,TIMSS: Female 8th grade students reaching the low international benchmark of mathematics achievement (%),..,..,..,56.97324206,..,..,..,..,..,..
Tunisia,TIMSS: Female 8th grade students reaching the low international benchmark of science achievement (%),..,..,..,67.38590867,..,..,..,..,..,..
Tunisia,TIMSS: Female 8th grade students who did not reach the low international benchmark of mathematics achievement (%),..,..,..,43.02675794,..,..,..,..,..,..
Tunisia,TIMSS: Female 8th grade students who did not reach the low international benchmark of science achievement (%),..,..,..,32.61409133,..,..,..,..,..,..
Tunisia,TIMSS: Fourth grade students reaching the advanced international benchmark of mathematics achievement (%),..,..,..,0,..,..,..,..,..,..
Tunisia,TIMSS: Fourth grade students reaching the advanced international benchmark of science achievement (%),..,..,..,0,..,..,..,..,..,..
Tunisia,TIMSS: Fourth grade students reaching the high international benchmark of mathematics achievement (%),..,..,..,1.508859586,..,..,..,..,..,..
Tunisia,TIMSS: Fourth grade students reaching the high international benchmark of science achievement (%),..,..,..,2.54099806,..,..,..,..,..,..
Tunisia,TIMSS: Fourth grade students reaching the intermediate international benchmark of mathematics achievement (%),..,..,..,11.28824372,..,..,..,..,..,..
Tunisia,TIMSS: Fourth grade students reaching the intermediate international benchmark of science achievement (%),..,..,..,14.18811032,..,..,..,..,..,..
Tunisia,TIMSS: Fourth grade students reaching the low international benchmark of mathematics achievement (%),..,..,..,35.13459678,..,..,..,..,..,..
Tunisia,TIMSS: Fourth grade students reaching the low international benchmark of science achievement (%),..,..,..,34.87706063,..,..,..,..,..,..
Tunisia,TIMSS: Fourth grade students who did not reach the low international benchmark of mathematics achievement (%),..,..,..,64.86540322,..,..,..,..,..,..
Tunisia,TIMSS: Fourth grade students who did not reach the low international benchmark of science achievement (%),..,..,..,65.12293937,..,..,..,..,..,..
Tunisia,TIMSS: Male 4th grade students reaching the advanced international benchmark of mathematics achievement (%),..,..,..,0,..,..,..,..,..,..
Tunisia,TIMSS: Male 4th grade students reaching the advanced international benchmark of science achievement (%),..,..,..,0,..,..,..,..,..,..
Tunisia,TIMSS: Male 4th grade students reaching the high international benchmark of mathematics achievement (%),..,..,..,1.70717637,..,..,..,..,..,..
Tunisia,TIMSS: Male 4th grade students reaching the high international benchmark of science achievement (%),..,..,..,2.57901348,..,..,..,..,..,..
Tunisia,TIMSS: Male 4th grade students reaching the intermediate international benchmark of mathematics achievement (%),..,..,..,11.77208401,..,..,..,..,..,..
Tunisia,TIMSS: Male 4th grade students reaching the intermediate international benchmark of science achievement (%),..,..,..,12.9421799,..,..,..,..,..,..
Tunisia,TIMSS: Male 4th grade students reaching the low international benchmark of mathematics achievement (%),..,..,..,33.85901442,..,..,..,..,..,..
Tunisia,TIMSS: Male 4th grade students reaching the low international benchmark of science achievement (%),..,..,..,30.80101675,..,..,..,..,..,..
Tunisia,TIMSS: Male 4th grade students who did not reach the low international benchmark of mathematics achievement (%),..,..,..,66.14098558,..,..,..,..,..,..
Tunisia,TIMSS: Male 4th grade students who did not reach the low international benchmark of science achievement (%),..,..,..,69.19898325,..,..,..,..,..,..
Tunisia,TIMSS: Male 8th grade students reaching the advanced international benchmark of mathematics achievement (%),..,..,..,0.586606927,..,..,..,..,..,..
Tunisia,TIMSS: Male 8th grade students reaching the advanced international benchmark of science achievement (%),..,..,..,0,..,..,..,..,..,..
Tunisia,TIMSS: Male 8th grade students reaching the high international benchmark of mathematics achievement (%),..,..,..,6.715078111,..,..,..,..,..,..
Tunisia,TIMSS: Male 8th grade students reaching the high international benchmark of science achievement (%),..,..,..,6.433870029,..,..,..,..,..,..
Tunisia,TIMSS: Male 8th grade students reaching the intermediate international benchmark of mathematics achievement (%),..,..,..,28.41253465,..,..,..,..,..,..
Tunisia,TIMSS: Male 8th grade students reaching the intermediate international benchmark of science achievement (%),..,..,..,33.71547928,..,..,..,..,..,..
Tunisia,TIMSS: Male 8th grade students reaching the low international benchmark of mathematics achievement (%),..,..,..,66.34965073,..,..,..,..,..,..
Tunisia,TIMSS: Male 8th grade students reaching the low international benchmark of science achievement (%),..,..,..,76.27721914,..,..,..,..,..,..
Tunisia,TIMSS: Male 8th grade students who did not reach the low international benchmark of mathematics achievement (%),..,..,..,33.65034927,..,..,..,..,..,..
Tunisia,TIMSS: Male 8th grade students who did not reach the low international benchmark of science achievement (%),..,..,..,23.72278086,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the mathematics scale for eighth grade students, female",..,..,..,416.8032415,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the mathematics scale for eighth grade students, male",..,..,..,433.3493943,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the mathematics scale for eighth grade students, total",..,..,..,424.736494,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the mathematics scale for fourth grade students, female",..,..,..,362.8938966,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the mathematics scale for fourth grade students, male",..,..,..,356.1451914,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the mathematics scale for fourth grade students, total",..,..,..,359.3445974,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the science scale for eighth grade students, female",..,..,..,430.5895509,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the science scale for eighth grade students, male",..,..,..,447.2154846,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the science scale for eighth grade students, total",..,..,..,438.5610553,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the science scale for fourth grade students, female",..,..,..,358.7336548,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the science scale for fourth grade students, male",..,..,..,333.7730601,..,..,..,..,..,..
Tunisia,"TIMSS: Mean performance on the science scale for fourth grade students, total",..,..,..,345.6063039,..,..,..,..,..,..
Turkey,PIAAC: Adults by literacy proficiency level (%). Below Level 1,..,..,..,..,..,..,..,12.661072,..,..
Turkey,PIAAC: Adults by literacy proficiency level (%). Level 1,..,..,..,..,..,..,..,33.065136,..,..
Turkey,PIAAC: Adults by literacy proficiency level (%). Level 2,..,..,..,..,..,..,..,40.235966,..,..
Turkey,PIAAC: Adults by literacy proficiency level (%). Level 3,..,..,..,..,..,..,..,11.512126,..,..
Turkey,PIAAC: Adults by literacy proficiency level (%). Level 4,..,..,..,..,..,..,..,0.5369432,..,..
Turkey,PIAAC: Adults by numeracy proficiency level (%). Below Level 1,..,..,..,..,..,..,..,20.234867,..,..
Turkey,PIAAC: Adults by numeracy proficiency level (%). Level 1,..,..,..,..,..,..,..,29.957963,..,..
Turkey,PIAAC: Adults by numeracy proficiency level (%). Level 2,..,..,..,..,..,..,..,33.29497,..,..
Turkey,PIAAC: Adults by numeracy proficiency level (%). Level 3,..,..,..,..,..,..,..,13.032221,..,..
Turkey,PIAAC: Adults by numeracy proficiency level (%). Level 4,..,..,..,..,..,..,..,1.449278,..,..
Turkey,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Below Level 1,..,..,..,..,..,..,..,15.935302,..,..
Turkey,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Failed the ICT Core Test,..,..,..,..,..,..,..,2.4093245,..,..
Turkey,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 1,..,..,..,..,..,..,..,18.638184,..,..
Turkey,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 2,..,..,..,..,..,..,..,6.8669528,..,..
Turkey,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Level 3,..,..,..,..,..,..,..,0.9250088,..,..
Turkey,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). No computer experience,..,..,..,..,..,..,..,35.560384,..,..
Turkey,PIAAC: Adults by proficiency level in problem solving in technology-rich environments (%). Opted out of computer-based assessment,..,..,..,..,..,..,..,17.661265,..,..
Turkey,PIAAC: Distribution of Adult Literacy Scores: 10th Percentile Score,..,..,..,..,..,..,..,168.0226065,..,..
Turkey,PIAAC: Distribution of Adult Literacy Scores: 25th Percentile Score,..,..,..,..,..,..,..,199.1592903,..,..
Turkey,PIAAC: Distribution of Adult Literacy Scores: 50th Percentile Score,..,..,..,..,..,..,..,229.5561087,..,..
Turkey,PIAAC: Distribution of Adult Literacy Scores: 5th Percentile Score,..,..,..,..,..,..,..,147.2905793,..,..
Turkey,PIAAC: Distribution of Adult Literacy Scores: 75th Percentile Score,..,..,..,..,..,..,..,257.3317174,..,..
Turkey,PIAAC: Distribution of Adult Literacy Scores: 90th Percentile Score,..,..,..,..,..,..,..,280.4077379,..,..
Turkey,PIAAC: Distribution of Adult Literacy Scores: 95th Percentile Score,..,..,..,..,..,..,..,293.8711525,..,..
Turkey,PIAAC: Distribution of Adult Numeracy Scores: 10th Percentile Score,..,..,..,..,..,..,..,144.5828247,..,..
Turkey,PIAAC: Distribution of Adult Numeracy Scores: 25th Percentile Score,..,..,..,..,..,..,..,185.342747,..,..
Turkey,PIAAC: Distribution of Adult Numeracy Scores: 50th Percentile Score,..,..,..,..,..,..,..,224.4683411,..,..
Turkey,PIAAC: Distribution of Adult Numeracy Scores: 5th Percentile Score,..,..,..,..,..,..,..,116.2134802,..,..
Turkey,PIAAC: Distribution of Adult Numeracy Scores: 75th Percentile Score,..,..,..,..,..,..,..,258.2771309,..,..
Turkey,PIAAC: Distribution of Adult Numeracy Scores: 90th Percentile Score,..,..,..,..,..,..,..,286.7252973,..,..
Turkey,PIAAC: Distribution of Adult Numeracy Scores: 95th Percentile Score,..,..,..,..,..,..,..,302.9868557,..,..
Turkey,PIAAC: Female adults by literacy proficiency level (%). Below Level 1,..,..,..,..,..,..,..,15.830497,..,..
Turkey,PIAAC: Female adults by literacy proficiency level (%). Level 1,..,..,..,..,..,..,..,33.8328,..,..
Turkey,PIAAC: Female adults by literacy proficiency level (%). Level 2,..,..,..,..,..,..,..,37.306751,..,..
Turkey,PIAAC: Female adults by literacy proficiency level (%). Level 3,..,..,..,..,..,..,..,9.6180697,..,..
Turkey,PIAAC: Female adults by literacy proficiency level (%). Level 4 & 5,..,..,..,..,..,..,..,0.3657365,..,..
Turkey,PIAAC: Female adults by numeracy proficiency level (%). Below Level 1,..,..,..,..,..,..,..,27.955075,..,..
Turkey,PIAAC: Female adults by numeracy proficiency level (%). Level 1,..,..,..,..,..,..,..,30.81401,..,..
Turkey,PIAAC: Female adults by numeracy proficiency level (%). Level 2,..,..,..,..,..,..,..,27.647271,..,..
Turkey,PIAAC: Female adults by numeracy proficiency level (%). Level 3,..,..,..,..,..,..,..,9.6469531,..,..
Turkey,PIAAC: Female adults by numeracy proficiency level (%). Level 4 & 5,..,..,..,..,..,..,..,0.8905445,..,..
Turkey,PIAAC: Female adults by proficiency level in problem solving in technology-rich environments (%). Below Level 1,..,..,..,..,..,..,..,12.766599,..,..
Turkey,PIAAC: Female adults by proficiency level in problem solving in technology-rich environments (%). Level 1,..,..,..,..,..,..,..,15.900845,..,..
Turkey,PIAAC: Female adults by proficiency level in problem solving in technology-rich environments (%). Level 2,..,..,..,..,..,..,..,5.636113,..,..
Turkey,PIAAC: Female adults by proficiency level in problem solving in technology-rich environments (%). Level 3,..,..,..,..,..,..,..,0.5999969,..,..
Turkey,PIAAC: Female adults by proficiency level in problem solving in technology-rich environments (%). No computer experience or failed the ICT core test,..,..,..,..,..,..,..,46.75407,..,..
Turkey,PIAAC: Male adults by literacy proficiency level (%). Below Level 1,..,..,..,..,..,..,..,9.5499813,..,..
Turkey,PIAAC: Male adults by literacy proficiency level (%). Level 1,..,..,..,..,..,..,..,32.311602,..,..
Turkey,PIAAC: Male adults by literacy proficiency level (%). Level 2,..,..,..,..,..,..,..,43.111268,..,..
Turkey,PIAAC: Male adults by literacy proficiency level (%). Level 3,..,..,..,..,..,..,..,13.371322,..,..
Turkey,PIAAC: Male adults by literacy proficiency level (%). Level 4 & 5,..,..,..,..,..,..,..,0.7158984,..,..
Turkey,PIAAC: Male adults by numeracy proficiency level (%). Below Level 1,..,..,..,..,..,..,..,12.65675,..,..
Turkey,PIAAC: Male adults by numeracy proficiency level (%). Level 1,..,..,..,..,..,..,..,29.117672,..,..
Turkey,PIAAC: Male adults by numeracy proficiency level (%). Level 2,..,..,..,..,..,..,..,38.838723,..,..
Turkey,PIAAC: Male adults by numeracy proficiency level (%). Level 3,..,..,..,..,..,..,..,16.355183,..,..
Turkey,PIAAC: Male adults by numeracy proficiency level (%). Level 4 & 5,..,..,..,..,..,..,..,2.0917423,..,..
Turkey,PIAAC: Male adults by proficiency level in problem solving in technology-rich environments (%). Below Level 1,..,..,..,..,..,..,..,19.045685,..,..
Turkey,PIAAC: Male adults by proficiency level in problem solving in technology-rich environments (%). Level 1,..,..,..,..,..,..,..,21.325142,..,..
Turkey,PIAAC: Male adults by proficiency level in problem solving in technology-rich environments (%). Level 2,..,..,..,..,..,..,..,8.0751388,..,..
Turkey,PIAAC: Male adults by proficiency level in problem solving in technology-rich environments (%). Level 3,..,..,..,..,..,..,..,1.2440387,..,..
Turkey,PIAAC: Male adults by proficiency level in problem solving in technology-rich environments (%). No computer experience or failed the ICT core test,..,..,..,..,..,..,..,29.347024,..,..
Turkey,PIAAC: Mean Adult Literacy Proficiency. Female,..,..,..,..,..,..,..,220.88592,..,..
Turkey,PIAAC: Mean Adult Literacy Proficiency. Male,..,..,..,..,..,..,..,231.97993,..,..
Turkey,PIAAC: Mean Adult Literacy Proficiency. Total,..,..,..,..,..,..,..,226.5440372,..,..
Turkey,PIAAC: Mean Adult Numeracy Proficiency. Female,..,..,..,..,..,..,..,205.72107,..,..
Turkey,PIAAC: Mean Adult Numeracy Proficiency. Male,..,..,..,..,..,..,..,232.60058,..,..
Turkey,PIAAC: Mean Adult Numeracy Proficiency. Total,..,..,..,..,..,..,..,219.4300391,..,..
Turkey,PIAAC: Mean Young Adult Literacy Proficiency. Female,..,..,..,..,..,..,..,235.38031,..,..
Turkey,PIAAC: Mean Young Adult Literacy Proficiency. Male,..,..,..,..,..,..,..,237.7679,..,..
Turkey,PIAAC: Mean Young Adult Literacy Proficiency. Total,..,..,..,..,..,..,..,236.59139,..,..
Turkey,PIAAC: Mean Young Adult Numeracy Proficiency. Female,..,..,..,..,..,..,..,227.95718,..,..
Turkey,PIAAC: Mean Young Adult Numeracy Proficiency. Male,..,..,..,..,..,..,..,239.25773,..,..
Turkey,PIAAC: Mean Young Adult Numeracy Proficiency. Total,..,..,..,..,..,..,..,233.68928,..,..
Turkey,PIAAC: Young adults by literacy proficiency level (%). Below Level 1,..,..,..,..,..,..,..,6.0551575,..,..
Turkey,PIAAC: Young adults by literacy proficiency level (%). Level 1,..,..,..,..,..,..,..,31.150775,..,..
Turkey,PIAAC: Young adults by literacy proficiency level (%). Level 2,..,..,..,..,..,..,..,47.098881,..,..
Turkey,PIAAC: Young adults by literacy proficiency level (%). Level 3,..,..,..,..,..,..,..,14.140667,..,..
Turkey,PIAAC: Young adults by literacy proficiency level (%). Level 4 & 5,..,..,..,..,..,..,..,0.6010476,..,..
Turkey,PIAAC: Young adults by numeracy proficiency level (%). Below Level 1,..,..,..,..,..,..,..,11.652552,..,..
Turkey,PIAAC: Young adults by numeracy proficiency level (%). Level 1,..,..,..,..,..,..,..,28.740077,..,..
Turkey,PIAAC: Young adults by numeracy proficiency level (%). Level 2,..,..,..,..,..,..,..,41.014528,..,..
Turkey,PIAAC: Young adults by numeracy proficiency level (%). Level 3,..,..,..,..,..,..,..,16.201931,..,..
Turkey,PIAAC: Young adults by numeracy proficiency level (%). Level 4 & 5,..,..,..,..,..,..,..,1.4374387,..,..
Turkey,PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). Below Level 1,..,..,..,..,..,..,..,22.922242,..,..
Turkey,PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). Level 1,..,..,..,..,..,..,..,31.468214,..,..
Turkey,PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). Level 2,..,..,..,..,..,..,..,10.622817,..,..
Turkey,PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). Level 3,..,..,..,..,..,..,..,0.9986236,..,..
Turkey,PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). No computer experience or failed the ICT core test,..,..,..,..,..,..,..,12.141159,..,..
Turkey,PIAAC: Young adults by proficiency level in problem solving in technology-rich environments (%). Opted out of computer-based assessment,..,..,..,..,..,..,..,21.846944,..,..
Turkey,PISA: 15-year-olds by mathematics proficiency level (%). Below Level 1,..,17.68568206,..,..,15.4847714,..,..,22.9332687,..,13.79624624
Turkey,PISA: 15-year-olds by mathematics proficiency level (%). Level 1,..,24.46269989,..,..,26.4954177,..,..,28.44923959,..,22.86297427
Turkey,PISA: 15-year-olds by mathematics proficiency level (%). Level 2,..,25.21998259,..,..,25.54141547,..,..,25.27675176,..,27.30664798
Turkey,PISA: 15-year-olds by mathematics proficiency level (%). Level 3,..,17.37647837,..,..,16.52257583,..,..,16.33835363,..,20.36624014
Turkey,PISA: 15-year-olds by mathematics proficiency level (%). Level 4,..,9.614462183,..,..,10.08613552,..,..,5.874645556,..,10.90210309
Turkey,PISA: 15-year-olds by mathematics proficiency level (%). Level 5,..,4.377752919,..,..,4.670549482,..,..,1.040737959,..,3.877753937
Turkey,PISA: 15-year-olds by mathematics proficiency level (%). Level 6,..,1.262941992,..,..,1.199134595,..,..,0.08700281,..,0.888034344
Turkey,PISA: 15-year-olds by reading proficiency level (%). Below Level 1C,..,0,..,..,0,..,..,0,..,0
Turkey,PISA: 15-year-olds by reading proficiency level (%). Level 1A,..,18,..,..,17,..,..,27,..,19
Turkey,PISA: 15-year-olds by reading proficiency level (%). Level 1B,..,6,..,..,4,..,..,11,..,6
Turkey,PISA: 15-year-olds by reading proficiency level (%). Level 1C,..,1,..,..,1,..,..,2,..,1
Turkey,PISA: 15-year-olds by reading proficiency level (%). Level 2,..,32,..,..,31,..,..,33,..,30
Turkey,PISA: 15-year-olds by reading proficiency level (%). Level 3,..,29,..,..,29,..,..,21,..,27
Turkey,PISA: 15-year-olds by reading proficiency level (%). Level 4,..,12,..,..,14,..,..,6,..,13
Turkey,PISA: 15-year-olds by reading proficiency level (%). Level 5,..,2,..,..,4,..,..,1,..,3
Turkey,PISA: 15-year-olds by reading proficiency level (%). Level 6,..,0,..,..,0,..,..,0,..,0
Turkey,PISA: 15-year-olds by science proficiency level (%). Below Level 1B,..,1,..,..,0,..,..,1.123187413,..,0.334459336
Turkey,PISA: 15-year-olds by science proficiency level (%). Level 1A,..,23.0415919,..,..,21.92357103,..,..,31.55938598,..,20.12301608
Turkey,PISA: 15-year-olds by science proficiency level (%). Level 1B,..,6,..,..,4,..,..,11.77352231,..,4.694608971
Turkey,PISA: 15-year-olds by science proficiency level (%). Level 2,..,34.54580513,..,..,35.44369186,..,..,31.28899292,..,32.77296098
Turkey,PISA: 15-year-olds by science proficiency level (%). Level 3,..,25.21034642,..,..,25.05801101,..,..,19.11767477,..,27.28480896
Turkey,PISA: 15-year-olds by science proficiency level (%). Level 4,..,9.143741738,..,..,11.34257819,..,..,4.843846153,..,12.32932809
Turkey,PISA: 15-year-olds by science proficiency level (%). Level 5,..,1.073783682,..,..,1.763262932,..,..,0.288579313,..,2.337839496
Turkey,PISA: 15-year-olds by science proficiency level (%). Level 6,..,0.048445663,..,..,0.038144703,..,..,0.004811137,..,0.122978078
Turkey,PISA: Distribution of Mathematics Scores: 10th Percentile Score,..,330.8537155,..,..,338.7054,..,..,317.1257,..,342.5591
Turkey,PISA: Distribution of Mathematics Scores: 25th Percentile Score,..,378.4779561,..,..,382.07664,..,..,362.7773,..,391.9754
Turkey,PISA: Distribution of Mathematics Scores: 50th Percentile Score,..,445.4513402,..,..,447.984415,..,..,417.0785,..,450.1891
Turkey,PISA: Distribution of Mathematics Scores: 5th Percentile Score,..,303.8245833,..,..,312.73562,..,..,290.6111,..,314.4631
Turkey,PISA: Distribution of Mathematics Scores: 75th Percentile Score,..,506.2548684,..,..,507.26746,..,..,477.3323,..,512.0175
Turkey,PISA: Distribution of Mathematics Scores: 90th Percentile Score,..,573.9912759,..,..,577.01356,..,..,529.3657,..,570.6278
Turkey,PISA: Distribution of Mathematics Scores: 95th Percentile Score,..,613.4210936,..,..,614.40254,..,..,558.5043,..,604.7263
Turkey,PISA: Distribution of Reading Scores: 10th Percentile Score,..,355.6329213,..,..,365.23354,..,..,321.5152,..,350.9296
Turkey,PISA: Distribution of Reading Scores: 25th Percentile Score,..,408.9918742,..,..,416.53546,..,..,371.8208,..,404.3672
Turkey,PISA: Distribution of Reading Scores: 50th Percentile Score,..,464.1943754,..,..,475.4914661,..,..,428.9667,..,465.859
Turkey,PISA: Distribution of Reading Scores: 5th Percentile Score,..,325.381258,..,..,334.77776,..,..,290.9184,..,321.0462
Turkey,PISA: Distribution of Reading Scores: 75th Percentile Score,..,521.6721869,..,..,533.82394,..,..,486.6134,..,526.7196
Turkey,PISA: Distribution of Reading Scores: 90th Percentile Score,..,569.1155608,..,..,587.8785,..,..,534.5652,..,581.0066
Turkey,PISA: Distribution of Reading Scores: 95th Percentile Score,..,595.5093438,..,..,619.57922,..,..,561.0202,..,610.0065
Turkey,PISA: Distribution of Science Scores: 10th Percentile Score,..,350.2610966,..,..,363.24132,..,..,324.9823,..,361.1431
Turkey,PISA: Distribution of Science Scores: 25th Percentile Score,..,397.2957852,..,..,406.50878,..,..,367.6792,..,408.9753
Turkey,PISA: Distribution of Science Scores: 50th Percentile Score,..,453.909718,..,..,463.4129091,..,..,421.3997,..,466.2378
Turkey,PISA: Distribution of Science Scores: 5th Percentile Score,..,321.9507646,..,..,338.82882,..,..,301.3886,..,334.8683
Turkey,PISA: Distribution of Science Scores: 75th Percentile Score,..,510.4065647,..,..,518.2581,..,..,482.0994,..,526.2213
Turkey,PISA: Distribution of Science Scores: 90th Percentile Score,..,559.9403208,..,..,573.10706,..,..,532.2156,..,578.8196
Turkey,PISA: Distribution of Science Scores: 95th Percentile Score,..,586.8892204,..,..,601.60388,..,..,559.5662,..,607.9028
Turkey,PISA: Female 15-year-olds by mathematics proficiency level (%). Below Level 1,..,18.88389976,..,..,16.1169731,..,..,24.11751931,..,13.81356798
Turkey,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 1,..,25.15533588,..,..,27.1196866,..,..,28.46817677,..,23.78251757
Turkey,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 2,..,25.51178956,..,..,25.48793588,..,..,24.9601821,..,27.92720139
Turkey,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 3,..,16.96470444,..,..,16.78487058,..,..,16.12032758,..,19.77653953
Turkey,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 4,..,8.750686786,..,..,9.832348539,..,..,5.497638884,..,10.52400227
Turkey,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 5,..,3.761155687,..,..,3.796585661,..,..,0.80909324,..,3.463576127
Turkey,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 6,..,0.972427875,..,..,0.861599644,..,..,0.027062109,..,0.712595126
Turkey,PISA: Female 15-year-olds by reading proficiency level (%). Below Level 1C,..,0,..,..,0,..,..,0,..,0
Turkey,PISA: Female 15-year-olds by reading proficiency level (%). Level 1A,..,6,..,..,5,..,..,12,..,8
Turkey,PISA: Female 15-year-olds by reading proficiency level (%). Level 1B,..,1,..,..,1,..,..,4,..,2
